ID,Example_ID,Language_ID,Text_ID,Original_Primary_Text,Primary_Text,Analyzed_Word,Analyzed_Word_Morphemes,Gloss,Part_Of_Speech,Original_Translated_Text,Translated_Text,Comment,Pattern,Discontinuous,Intervening,Animacy,Type,Order,Argument,Role,Positions,Value,Particle,Genre,Source
ctorosq-55,ctorosq-55,yab,ctorosq,,"kwase neke ne teseke ne tajin tëwï, kwase neke ne teseti tëwï",kwase	neke	ne	t-ese-ke	ne	tajin	tëwï	kwase	neke	ne	**t-eseti**	**tëwï**,,how	CONTRAST	INTS	-PROP-name-PROP	INTS	?	3SG	how	CONTRAST	INTS	3-name	3SG,interr	prt	prt	adv	prt	prt	pro	interr	prt	prt	sus	pro,,¿como es su nombre?,,N DEM,False,,inan,DEM+N,N DEM,False,s_nvp,"11,12",y,,story,caceres2020flex
ctorosq-61,ctorosq-61,yab,ctorosq,,warë tayonkopase pïnika tëwï wurijyamo,warë	ta-yonkopa-se	pïnika	**tëwï**	**wurijyamo**,,thus	3O-bang-PFV.PST	PROB	3SG	woman,prt	vt	prt	pro	sus,,‘así tuvo relaciones sexuales con la mujer’,,DEM N,False,,hum,DEM+N,DEM N,False,p,"4,5",y,,story,caceres2020flex
ctorosq-62,ctorosq-62,yab,ctorosq,,"mïra yëjta chi wëra maijtë me, tase ti ta wejsaj ta tëwï kukuchi tayonkopajpë pe",mïra	y-ëjta	chi-Ø	wëra	maijtë	me	ta-se	ti	ta	wej-saj	ta	**tëwï**	**kukuchi**	ta-yonkopa-jpë	pe,,tatou	REL-hole	COP-IPFV	like	go.IMP	POL	say-PFV.PST	like	like	COP-PERF	like	3SG	Kukuchi	3O-bang-PST	after,sus	sus	vi	post	prt	prt	vt	prt	interj	vi	interj	pro	n	vt	post,,"‘vaya como si fuera hueco de cachicamo grande, dijo el kukuchi después de que tuvo relaciones sexuales’",,DEM N,False,,hum,DEM+N,DEM N,False,a,"12,13",y,,story,caceres2020flex
ctorosq-65,ctorosq-65,yab,ctorosq,,"kërë karakachi, mërë inija ka, tapire manïkï tëwï ti",**kërë**	**karakachi**	mërë	ini-ja	ka	tapire	manïkï	tëwï	ti,,3AN:MD	ring.worm	2SG	see-NEG	QP	red	AN.REL	3SG	like,pro	sus	pro	vt	prt	adv	prt	pro	prt,,"‘aquella rosquilla, no la has visto, esa que es roja’",,DEM N,False,,anim,DEM+N,DEM N,False,?,"1,2",y,,story,caceres2020flex
ctorosq-66,ctorosq-66,yab,ctorosq,,tëwï wurijyan inwa yëjnë tapiremï,**tëwï**	**wurijyan**	inwa-Ø	y-ëjnë	tapire-mï,,3SG	woman	glute-POSS	REL-under	red-NZR,pro	sus	sus	post	sus,,‘debajo de las nalgas de la mujer estaba rojo’,,DEM N n,False,,hum,DEM+N,DEM N,True,possr,"1,2",y,,story,caceres2020flex
ctorosq-69,ctorosq-69,yab,ctorosq,,tapiremïjne tëwï karakachi,tapire-mï-jne	**tëwï**	**karakachi**,,red-NZR-PL	3SG	ring.worm,sus	pro	sus,,‘las rosquillas eran rojas’,,DEM N,False,,anim,DEM+N,DEM N,False,s_nvp,"2,3",y,,story,caceres2020flex
ctorosq-71,ctorosq-71,yab,ctorosq,,karakachi kamprarijne,karakachi	kampra-ri-jne,,ring.worm	big-POSS-PL,sus	sus,,‘las rosquillas grandotas’,possessive construction,,,,,,,,,,n,,story,caceres2020flex
ctorosq-73,ctorosq-73,yab,ctorosq,,tapiremïjne tëwï,**tapire-mï-jne**	**tëwï**,,red-NZR-PL	3SG,sus	pro,,‘las rojas’,,N DEM,False,,anim,DEM+N,N DEM,False,?,"1,2",y,,story,caceres2020flex
ctorosq-84,ctorosq-84,yab,ctorosq,,"tëwï, wurijyamo",**tëwï**	**wurijyamo**,,3SG	woman,pro	sus,,"‘ella, la mujer’",,DEM N,False,,hum,DEM+N,DEM N,False,?,"1,2",y,,story,caceres2020flex
ctorosq-116,ctorosq-116,yab,ctorosq,,mëntë takï wasai punemï,mïntë	takï	**wasai**	**pune-mï**,,there	CNFRM	palm.sp	meaty-NZR,adv	prt	sus	sus,,ahí hay un cucurito que tiene carne (fruta),,N Nmod,False,,inan,N+N,N Nmod,False,s_nvp,"3,4",y,,story,caceres2020flex
ctorosq-135,ctorosq-135,yab,ctorosq,,wïrë waraijto yakërë tayamïjpë kërë tajtane mokontomo ya,wïrë	waraijto-Ø	y-akërë	ta-yamï-jpë	kërë	taj-tane	mokontomo	ya,,1SG	husband-POSS	REL-COM	3O-pick.up-PST	3AN:MD	say-CNCS	2PL	ERG,pro	sus	post	vt	pro	adv	pro	post,,‘con mi esposo recogiste le dijeron ustedes,what?,,,,,,,,,,?,,story,caceres2020flex
ctorat-16,ctorat-16,yab,ctorat,,irëjpë tëwï waijtatomo nwajtëri,irëjpë	**tëwï**	**waijta-tomo**	nwajtë-ri,,then	3SG	mouse-PL	dance-IPFV,coord	pro	sus	vi,,‘después las ratas estaban bailando’,,DEM N,False,,anim,DEM+N,DEM N,False,s,"2,3",y,,story,caceres2020flex
ctorat-21,ctorat-21,yab,ctorat,,ta ti ta tëwï waraijtokomo ya,ta-Ø	ti	ta	**tëwï**	**waraijtokomo**	ya,,say-IPFV	like	like	3SG	man	ERG,vt	prt	interj	pro	sus	post,,‘dijo el hombre’,,DEM N ERG,False,,hum,DEM+N,DEM N,True,a,"4,5",y,,story,caceres2020flex
ctorat-31,ctorat-31,yab,ctorat,,ëjwenakajpë tainpëtiri waraijtokomo tëwï,ëjwenaka-jpë	ta-in-pëti-ri	**waraijtokomo**	**tëwï**,,vomit-NZR	3O-see-PLAC-IPFV	man	3SG,sus	v	sus	pro,,‘el hombre estaba viendo su vómito’,,N DEM,False,,hum,DEM+N,N DEM,False,a,"3,4",y,,story,caceres2020flex
ctorat-34,ctorat-34,yab,ctorat,,ëkëtë mërë ëkï,ëkëtë	**mërë**	**ëkï**,,where	3IN:MD	manioc.beer,adv	pro	sus,,‘donde está el yaraki?,,DEM N,False,,inan,DEM+N,DEM N,False,s_nvp,"2,3",y,,story,caceres2020flex
ctorat-38,ctorat-38,yab,ctorat,,ëjtë kërëjpë yawë nwajtëkonton ti wejsapë waijta,**ëjtë**	**kërëjpë**	yawë	nwajtë-Ø-konton	ti	wej-sapë	waijta,,house	old	LOC	dance-IPFV-PL	like	COP-PERF	mouse,sus	sus	post	vi	prt	vi	sus,,‘en la casa vieja es que estaba bailando la rata’,,N Nmod POSTP,False,,inan,N+N,N Nmod,False,obl,"1,2",y,,story,caceres2020flex
ctorat-42,ctorat-42,yab,ctorat,,tëwï ajpachi yaka wonse pïnika tëwï,**tëwï**	**ajpachi**	yaka	won-se	pïnika	tëwï,,3SG	weeds	into	enter-PFV.PST	PROB	3SG,pro	sus	post	vi	prt	pro,,‘tal vez se metió en el monte’,,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"1,2",y,,story,caceres2020flex
